,0,Emotion
2100,“What a good deed you did yesterday to our poor compatriot!” said the princess.,anger
2101,Varenka flushed a little.,sadness
2102,“I don’t remember.,sadness
2103,"I don’t think I did anything,” she said.",anger
2104,"“Why, you saved that Levin from disagreeable consequences.” “Yes, _sa compagne_ called me, and I tried to pacify him, he’s very ill, and was dissatisfied with the doctor.",anger
2105,"I’m used to looking after such invalids.” “Yes, I’ve heard you live at Mentone with your aunt—I think—Madame Stahl: I used to know her _belle-sœur_.” “No, she’s not my aunt.",anger
2106,"I call her mamma, but I am not related to her; I was brought up by her,” answered Varenka, flushing a little again.",anger
2107,"This was so simply said, and so sweet was the truthful and candid expression of her face, that the princess saw why Kitty had taken such a fancy to Varenka.",joy
2108,"“Well, and what’s this Levin going to do?” asked the princess.",anger
2109,"“He’s going away,” answered Varenka.",anger
2110,At that instant Kitty came up from the spring beaming with delight that her mother had become acquainted with her unknown friend.,fear
2111,"“Well, see, Kitty, your intense desire to make friends with Mademoiselle....” “Varenka,” Varenka put in smiling, “that’s what everyone calls me.” Kitty blushed with pleasure, and slowly, without speaking, pressed her new friend’s hand, which did not respond to her pressure, but lay motionless in her hand.",sadness
2112,"The hand did not respond to her pressure, but the face of Mademoiselle Varenka glowed with a soft, glad, though rather mournful smile, that showed large but handsome teeth.",joy
2113,"“I have long wished for this too,” she said.",anger
2114,"“But you are so busy.” “Oh, no, I’m not at all busy,” answered Varenka, but at that moment she had to leave her new friends because two little Russian girls, children of an invalid, ran up to her.",anger
2115,"“Varenka, mamma’s calling!” they cried.",anger
2116,And Varenka went after them.,anger
2117,"The particulars which the princess had learned in regard to Varenka’s past and her relations with Madame Stahl were as follows: Madame Stahl, of whom some people said that she had worried her husband out of his life, while others said it was he who had made her wretched by his immoral behavior, had always been a woman of weak health and enthusiastic temperament.",joy
2118,"When, after her separation from her husband, she gave birth to her only child, the child had died almost immediately, and the family of Madame Stahl, knowing her sensibility, and fearing the news would kill her, had substituted another child, a baby born the same night and in the same house in Petersburg, the daughter of the chief cook of the Imperial Household.",anger
2119,This was Varenka.,anger
2120,"Madame Stahl learned later on that Varenka was not her own child, but she went on bringing her up, especially as very soon afterwards Varenka had not a relation of her own living.",joy
2121,"Madame Stahl had now been living more than ten years continuously abroad, in the south, never leaving her couch.",sadness
2122,"And some people said that Madame Stahl had made her social position as a philanthropic, highly religious woman; other people said she really was at heart the highly ethical being, living for nothing but the good of her fellow creatures, which she represented herself to be.",anger
2123,"No one knew what her faith was—Catholic, Protestant, or Orthodox.",anger
2124,But one fact was indubitable—she was in amicable relations with the highest dignitaries of all the churches and sects.,anger
2125,"Varenka lived with her all the while abroad, and everyone who knew Madame Stahl knew and liked Mademoiselle Varenka, as everyone called her.",anger
2126,"Having learned all these facts, the princess found nothing to object to in her daughter’s intimacy with Varenka, more especially as Varenka’s breeding and education were of the best—she spoke French and English extremely well—and what was of the most weight, brought a message from Madame Stahl expressing her regret that she was prevented by her ill health from making the acquaintance of the princess.",anger
2127,"After getting to know Varenka, Kitty became more and more fascinated by her friend, and every day she discovered new virtues in her.",fear
2128,"The princess, hearing that Varenka had a good voice, asked her to come and sing to them in the evening.",joy
2129,"“Kitty plays, and we have a piano; not a good one, it’s true, but you will give us so much pleasure,” said the princess with her affected smile, which Kitty disliked particularly just then, because she noticed that Varenka had no inclination to sing.",sadness
2130,"Varenka came, however, in the evening and brought a roll of music with her.",anger
2131,The princess had invited Marya Yevgenyevna and her daughter and the colonel.,anger
2132,"Varenka seemed quite unaffected by there being persons present she did not know, and she went directly to the piano.",anger
2133,"She could not accompany herself, but she could sing music at sight very well.",joy
2134,"Kitty, who played well, accompanied her.",anger
2135,"“You have an extraordinary talent,” the princess said to her after Varenka had sung the first song extremely well.",joy
2136,Marya Yevgenyevna and her daughter expressed their thanks and admiration.,joy
2137,"“Look,” said the colonel, looking out of the window, “what an audience has collected to listen to you.” There actually was quite a considerable crowd under the windows.",joy
2138,"“I am very glad it gives you pleasure,” Varenka answered simply.",joy
2139,Kitty looked with pride at her friend.,joy
2140,"She was enchanted by her talent, and her voice, and her face, but most of all by her manner, by the way Varenka obviously thought nothing of her singing and was quite unmoved by their praises.",joy
