,0,Emotion
1598,This feeling was so unexpected and so strange that he did not believe it was the voice of conscience telling him that what he was meaning to do was wrong.,surprise
1599,Stepan Arkadyevitch made an effort and struggled with the timidity that had come over him.,anger
1600,"“I hope you believe in my love for my sister and my sincere affection and respect for you,” he said, reddening.",joy
1601,"Alexey Alexandrovitch stood still and said nothing, but his face struck Stepan Arkadyevitch by its expression of an unresisting sacrifice.",anger
1602,“I intended ...,joy
1603,"I wanted to have a little talk with you about my sister and your mutual position,” he said, still struggling with an unaccustomed constraint.",sadness
1604,"Alexey Alexandrovitch smiled mournfully, looked at his brother-in-law, and without answering went up to the table, took from it an unfinished letter, and handed it to his brother-in-law.",anger
1605,“I think unceasingly of the same thing.,joy
1606,"And here is what I had begun writing, thinking I could say it better by letter, and that my presence irritates her,” he said, as he gave him the letter.",anger
1607,"Stepan Arkadyevitch took the letter, looked with incredulous surprise at the lusterless eyes fixed so immovably on him, and began to read.",anger
1608,“I see that my presence is irksome to you.,joy
1609,"Painful as it is to me to believe it, I see that it is so, and cannot be otherwise.",sadness
1610,"I don’t blame you, and God is my witness that on seeing you at the time of your illness I resolved with my whole heart to forget all that had passed between us and to begin a new life.",joy
1611,"I do not regret, and shall never regret, what I have done; but I have desired one thing—your good, the good of your soul—and now I see I have not attained that.",joy
1612,Tell me yourself what will give you true happiness and peace to your soul.,joy
1613,"I put myself entirely in your hands, and trust to your feeling of what’s right.” Stepan Arkadyevitch handed back the letter, and with the same surprise continued looking at his brother-in-law, not knowing what to say.",joy
1614,"This silence was so awkward for both of them that Stepan Arkadyevitch’s lips began twitching nervously, while he still gazed without speaking at Karenin’s face.",fear
1615,"“That’s what I wanted to say to her,” said Alexey Alexandrovitch, turning away.",anger
1616,"“Yes, yes....” said Stepan Arkadyevitch, not able to answer for the tears that were choking him.",anger
1617,"“Yes, yes, I understand you,” he brought out at last.",anger
1618,"“I want to know what she would like,” said Alexey Alexandrovitch.",anger
1619,“I am afraid she does not understand her own position.,fear
1620,"She is not a judge,” said Stepan Arkadyevitch, recovering himself.",anger
1621,"“She is crushed, simply crushed by your generosity.",sadness
1622,"If she were to read this letter, she would be incapable of saying anything, she would only hang her head lower than ever.” “Yes, but what’s to be done in that case?",anger
1623,"how explain, how find out her wishes?” “If you will allow me to give my opinion, I think that it lies with you to point out directly the steps you consider necessary to end the position.” “So you consider it must be ended?” Alexey Alexandrovitch interrupted him.",sadness
1624,"“But how?” he added, with a gesture of his hands before his eyes not usual with him.",joy
1625,"“I see no possible way out of it.” “There is some way of getting out of every position,” said Stepan Arkadyevitch, standing up and becoming more cheerful.",joy
1626,“There was a time when you thought of breaking off....,anger
1627,If you are convinced now that you cannot make each other happy....” “Happiness may be variously understood.,joy
1628,"But suppose that I agree to everything, that I want nothing: what way is there of getting out of our position?” “If you care to know my opinion,” said Stepan Arkadyevitch with the same smile of softening, almond-oil tenderness with which he had been talking to Anna.",sadness
1629,"His kindly smile was so winning that Alexey Alexandrovitch, feeling his own weakness and unconsciously swayed by it, was ready to believe what Stepan Arkadyevitch was saying.",joy
1630,“She will never speak out about it.,anger
1631,"But one thing is possible, one thing she might desire,” he went on, “that is the cessation of your relations and all memories associated with them.",sadness
1632,"To my thinking, in your position what’s essential is the formation of a new attitude to one another.",joy
1633,"And that can only rest on a basis of freedom on both sides.” “Divorce,” Alexey Alexandrovitch interrupted, in a tone of aversion.",sadness
1634,"“Yes, I imagine that divorce—yes, divorce,” Stepan Arkadyevitch repeated, reddening.",sadness
1635,“That is from every point of view the most rational course for married people who find themselves in the position you are in.,anger
1636,What can be done if married people find that life is impossible for them together?,anger
1637,That may always happen.” Alexey Alexandrovitch sighed heavily and closed his eyes.,sadness
1638,“There’s only one point to be considered: is either of the parties desirous of forming new ties?,joy
1639,"If not, it is very simple,” said Stepan Arkadyevitch, feeling more and more free from constraint.",joy
1640,"Alexey Alexandrovitch, scowling with emotion, muttered something to himself, and made no answer.",anger
1641,"All that seemed so simple to Stepan Arkadyevitch, Alexey Alexandrovitch had thought over thousands of times.",anger
1642,"And, so far from being simple, it all seemed to him utterly impossible.",sadness
1643,"Divorce, the details of which he knew by this time, seemed to him now out of the question, because the sense of his own dignity and respect for religion forbade his taking upon himself a fictitious charge of adultery, and still more suffering his wife, pardoned and beloved by him, to be caught in the fact and put to public shame.",sadness
1644,Divorce appeared to him impossible also on other still more weighty grounds.,anger
1645,What would become of his son in case of a divorce?,anger
1646,To leave him with his mother was out of the question.,anger
1647,"The divorced mother would have her own illegitimate family, in which his position as a stepson and his education would not be good.",joy
